customer_id,age,gender,region,income_tier,education_level,marital_status,tenure_months,contract_type,preferred_channel,loyalty_tier,churn
CUST019394,25.0,Female,East,High,Post-Graduate,Divorced,30,Multi-year,App,,0
CUST018090,53.0,Male,WEST,Low,High School,Divorced,61,Monthly,Phone,Bronze,0
CUST002192,29.0,Female,CENTRAL,Low,High School,Single,56,Monthly,App,Bronze,0
CUST004875,44.0,female,WEST,,High School,Married,8,Multi year,App,Silver,1
CUST019456,42.0,Female,Central,,High School,Single,34,Monthly,Web,Bronze,1
CUST013064,53.0,Female,South,,High School,Widowed,84,Multi year,In-store,Bronze,0
CUST014305,50.0,Male,north ,,Graduate,Single,16,Annual,In-store,Bronze,0
CUST002854,,Female,CENTRAL,High,High School,Married,12,Annual,Web,Platinum,1
CUST009470,51.0,Male,South,High,,Single,78,Monthly,App,Bronze,0
CUST013453,38.0,Male,north,Low,,Single,33,Monthly,Web,Bronze,1
CUST005484,55.0,MALE,north ,Low,Graduate,Married,58,Annual,App,Bronze,0
CUST001492,55.0,Male,EAST,,Graduate,Single,9,Monthly,In-store,Bronze,1
CUST004889,38.0,Male,north ,Low,Graduate,Single,93,Monthly,App,Silver,0
CUST014984,53.0,Female,west,Low,Post-Graduate,Married,25,Annual,App,Silver,1
CUST007629,38.0,Female,North,Low,Graduate,Married,27,Monthly,In-store,,0
CUST005692,21.0,Female,North,Low,Graduate,Married,18,Annual,App,Bronze,0
CUST013433,46.0,Male,East,Low,Doctorate,Married,26,Annual,Phone,Bronze,1
CUST005399,50.0,Female,North,,Graduate,Single,45,Monthly,Web,,0
CUST015049,44.0,FEMALE,WEST,Mid,Graduate,Single,12,Annual,In-store,Bronze,1
CUST019494,24.0,F,Central,High,Post-Graduate,Married,43,Annual,Web,Bronze,1
CUST001872,52.0,Female,Central,Low,Post-Graduate,Single,29,Monthly,App,Bronze,0
CUST002922,54.0,Female,East,Low,,Single,40,multi-year,Web,Silver,0
CUST012801,39.0,Male,east,Low,Graduate,Married,34,multi-year,App,Bronze,0
CUST004722,60.0,Female,central,High,Post-Graduate,Single,24,Annual,In-store,Gold,0
CUST014832,39.0,Male,North,,Post-Graduate,Single,26,Monthly,In-store,Gold,0
CUST016747,43.0,Male,South,High,,Married,9,Multi-year,App,Gold,0
CUST003352,44.0,Female,South,Mid,Doctorate,Single,48,Monthly,Web,Bronze,0
CUST012700,61.0,F,CENTRAL,Mid,Post-Graduate,Single,14,Monthly,Web,,0
CUST018852,33.0,MALE,north ,Mid,Graduate,Married,24,Monthly,Phone,Gold,0
CUST003869,,Male,South,,High School,Married,34,Monthly,Web,Silver,0
CUST000303,49.0,Female,CENTRAL,Low,Graduate,Married,64,Monthly,Web,Bronze,0
CUST018023,49.0,Male,East,Low,High School,Married,30,Monthly,In-store,Bronze,1
CUST007507,62.0,F,central,High,Graduate,Single,44,Multi-year,Web,Bronze,0
CUST009720,36.0,Male,NORTH,Mid,Graduate,Single,16,Monthly,Web,Silver,0
CUST013701,27.0,female,south,High,High School,Married,50,Monthly,Web,Bronze,0
CUST002894,51.0,Male,CENTRAL,High,Post-Graduate,Single,30,Multi-year,Phone,Gold,0
CUST003424,38.0,Male,Central,Mid,,Divorced,70,Monthly,Phone,,0
CUST015514,48.0,Female,north,Mid,Graduate,Married,31,Annual,Phone,,0
CUST013887,43.0,Male,North,Mid,High School,Single,67,Annual,App,Silver,0
CUST007769,42.0,Male,north,High,High School,Single,14,Annual,Web,Silver,0
CUST006852,24.0,Female,CENTRAL,High,High School,Married,10,Multi-year,Web,Bronze,0
CUST008873,18.0,Male,WEST,High,Graduate,Married,30,Monthly,Phone,Bronze,1
CUST014616,55.0,F,south,High,Graduate,Married,12,Multi-year,Web,Bronze,0
CUST014964,36.0,Male,South,High,Graduate,Married,24,multiyear,In-store,Silver,0
CUST000437,58.0,Male,South ,Mid,Doctorate,Married,13,Annual,In-store,Bronze,0
CUST008694,68.0,Male,Central,Mid,Post-Graduate,Single,17,Annual,App,Silver,0
CUST012942,32.0,Male,North,,Graduate,Married,31,Monthly,In-store,Gold,0
CUST010506,34.0,Male,South,,Graduate,Married,42,Annual,App,Gold,0
CUST003672,63.0,Female,EAST,,Post-Graduate,Married,13,Annual,Web,Platinum,0
CUST014298,50.0,Female,west,Mid,,Single,30,Multi-year,In-store,Gold,0
CUST007834,59.0,Female,north ,Mid,Graduate,Divorced,70,Annual,In-store,,0
CUST009491,27.0,Female,North,Low,Post-Graduate,Married,31,Annual,Web,Bronze,1
CUST004434,54.0,M,south,,Post-Graduate,Widowed,38,Annual,Web,Silver,0
CUST017713,33.0,Male,East,Mid,High School,Divorced,17,Annual,Web,Gold,0
CUST012330,50.0,Female,east,Low,High School,Married,20,Annual,Web,Bronze,1
CUST011765,36.0,Male,south,Mid,High School,Divorced,8,Annual,In-store,Bronze,0
CUST000859,63.0,Female,north ,High,Graduate,Married,68,Annual,App,Bronze,0
CUST006324,35.0,Male,east,Mid,High School,Single,20,Monthly,Web,Bronze,0
CUST008557,18.0,Male,central,High,Doctorate,Widowed,10,Monthly,Phone,Bronze,0
CUST014786,30.0,Female,South,Low,High School,Married,40,Monthly,Web,Silver,0
CUST009883,32.0,Male,east,High,High School,Single,21,Monthly,In-store,Gold,0
CUST012380,37.0,Male,north ,Low,Graduate,Single,5,Multi-year,Phone,Silver,0
CUST010390,45.0,Male,South,Mid,Doctorate,Married,12,Monthly,In-store,Bronze,0
CUST007335,,Male,central,High,High School,Divorced,57,Monthly,App,Silver,1
CUST002689,26.0,MALE,east,Low,High School,Married,17,Annual,Web,Platinum,0
CUST003206,32.0,MALE,West,Mid,Doctorate,Married,33,Multi-year,In-store,Silver,0
CUST007758,46.0,Male,EAST,High,Graduate,Single,10,Monthly,Web,Bronze,0
CUST008596,48.0,F,Central,Mid,Doctorate,Married,2,Annual,App,Gold,0
CUST003731,62.0,Male,East,Mid,Graduate,Single,25,Monthly,In-store,Gold,0
CUST001515,18.0,Male,South,High,Post-Graduate,Married,12,Annual,Web,Silver,0
CUST013171,50.0,Male,South,,High School,Married,8,Annual,App,Bronze,0
CUST008013,18.0,female,West,Mid,High School,Single,14,multi-year,Web,Silver,1
CUST017233,36.0,Female,SOUTH,Mid,High School,Married,30,Annual,App,,0
CUST012943,25.0,Female,West,,Graduate,Single,44,Annual,Web,Bronze,0
CUST016405,50.0,Female,South ,Mid,Graduate,Divorced,37,Multi-year,Phone,Silver,0
CUST012756,41.0,Male,WEST,Mid,High School,Divorced,11,Monthly,Phone,Bronze,1
CUST005285,,male,NORTH,Mid,Graduate,Single,37,Monthly,Web,Silver,0
CUST004812,28.0,Male,west,Mid,Doctorate,Single,5,Monthly,Phone,Bronze,1
CUST011082,43.0,Male,West,Mid,Post-Graduate,Married,32,Monthly,App,Bronze,0
CUST003726,,Non-binary,east,Mid,Graduate,Married,91,Monthly,App,Bronze,1
CUST011153,49.0,Female,east,Low,Post-Graduate,Divorced,8,Monthly,Phone,Platinum,0
CUST015892,,Female,NORTH,Low,,Widowed,13,Annual,Web,Bronze,0
CUST014002,45.0,FEMALE,Central,Mid,,Widowed,38,Multi-year,Web,Bronze,0
CUST002144,37.0,Male,SOUTH,Low,Graduate,Single,23,Annual,In-store,Bronze,0
CUST014011,60.0,Female,north ,Low,High School,Divorced,36,Annual,In-store,Gold,1
CUST016005,45.0,Female,South ,Mid,Post-Graduate,Single,43,Monthly,Web,,1
CUST018538,41.0,Female,CENTRAL,Mid,,Single,43,Monthly,App,Gold,0
CUST003675,40.0,Male,South,Mid,Doctorate,Single,6,Annual,Web,Bronze,0
CUST001347,54.0,Female,CENTRAL,Low,High School,Married,32,Annual,Web,,0
CUST013013,42.0,Male,NORTH,Mid,,Married,18,Multi-year,Web,,0
CUST009482,,Female,West,Low,Post-Graduate,Single,45,multi-year,Web,Bronze,0
CUST005537,45.0,F,central,Low,,Single,27,Annual,Web,,0
CUST018512,69.0,male,east,Mid,High School,Widowed,18,Annual,Web,Bronze,0
CUST010352,40.0,Male,south,Low,Graduate,Married,39,Annual,In-store,,1
CUST011631,,Female,South ,,Post-Graduate,Married,33,Monthly,Web,Silver,1
CUST000332,47.0,Male,EAST,High,High School,Married,19,Multi-year,App,Silver,0
CUST002475,51.0,Female,South,High,,Single,46,Monthly,Phone,Gold,0
CUST014749,42.0,Female,west,Low,Graduate,Widowed,43,Annual,App,,0
CUST015511,54.0,Male,South,,High School,Married,39,Monthly,Web,Bronze,0
CUST017700,51.0,male,Central,Mid,High School,Single,40,Multi-year,Phone,Bronze,0
CUST005201,36.0,female,East,Low,High School,Married,46,Annual,Web,,0
CUST014766,35.0,F,CENTRAL,Low,Post-Graduate,Single,18,Monthly,App,Gold,0
CUST013841,50.0,Male,west,Mid,Doctorate,Single,44,Monthly,Web,Silver,1
CUST008850,37.0,male,west,Mid,Graduate,Divorced,31,Monthly,Phone,Silver,0
CUST018752,18.0,F,East,Low,,Married,22,Monthly,In-store,Bronze,0
CUST010788,37.0,Male,east,Low,Post-Graduate,Single,46,Annual,Web,Silver,0
CUST006754,39.0,Female,EAST,High,High School,Married,25,Annual,Phone,,1
CUST016153,29.0,female,CENTRAL,Low,,Married,66,Monthly,Web,,1
CUST009356,44.0,Male,EAST,Low,Post-Graduate,Married,47,Monthly,Phone,Bronze,1
CUST007662,49.0,Female,South,Mid,Graduate,Divorced,50,Annual,In-store,Platinum,0
CUST008518,23.0,male,Central,Low,High School,Divorced,77,Annual,App,Silver,0
CUST004777,67.0,Male,South,Low,Graduate,Married,49,Annual,Web,Bronze,0
CUST014318,45.0,Female,South ,Mid,High School,Single,38,Monthly,Web,Bronze,0
CUST004516,56.0,Male,East,Mid,Doctorate,Widowed,6,Multi-year,App,Bronze,1
CUST018320,44.0,Male,WEST,High,Graduate,Widowed,36,Monthly,App,Silver,0
CUST011187,43.0,Male,East,Low,High School,Divorced,13,multi-year,In-store,Bronze,0
CUST003347,58.0,Male,South ,Low,,Single,6,Monthly,In-store,Bronze,0
CUST014269,,M,EAST,Low,Graduate,Single,16,Annual,In-store,Bronze,1
CUST018978,41.0,Male,north,Mid,Graduate,Married,28,Monthly,Phone,Platinum,0
CUST011031,26.0,female,north ,Mid,High School,Married,24,Multi year,In-store,Silver,0
CUST008708,54.0,Female,West,Mid,High School,Divorced,17,Multi-year,App,,1
CUST013766,33.0,Female,east,Mid,Graduate,Married,15,multiyear,Web,Silver,0
CUST004124,33.0,Female,SOUTH,Low,Doctorate,Single,19,Annual,App,Gold,0
CUST016282,44.0,Female,North,High,Post-Graduate,Married,70,Monthly,Web,Silver,0
CUST019216,37.0,FEMALE,west,Mid,Graduate,Married,17,Annual,Web,Gold,0
CUST002643,34.0,Non-binary,east,Low,Graduate,Single,31,Annual,App,Silver,0
CUST009189,,Female,west,,High School,Divorced,28,Monthly,In-store,Platinum,1
CUST019710,22.0,Male,east,,Post-Graduate,Single,43,Monthly,In-store,Bronze,1
CUST008644,53.0,Non-binary,CENTRAL,Mid,High School,Single,67,Monthly,Phone,Gold,0
CUST005581,44.0,Female,east,Low,,Divorced,55,Monthly,Web,Bronze,0
CUST017410,39.0,Male,EAST,Mid,High School,Single,47,Monthly,Web,Gold,0
CUST001061,50.0,Female,west,Mid,Graduate,Single,9,Monthly,Phone,Platinum,0
CUST008622,71.0,Male,Central,Low,,Married,13,Monthly,In-store,Bronze,0
CUST012140,31.0,Male,west,Low,Graduate,Married,5,multiyear,In-store,Gold,0
CUST004010,71.0,Female,West,Low,High School,Divorced,74,Annual,In-store,Silver,0
CUST001756,,female,South ,,Graduate,Divorced,17,Annual,In-store,,1
CUST013793,33.0,Non-binary,North,Mid,High School,Married,23,Annual,In-store,Platinum,0
CUST008591,20.0,Female,South,,High School,Married,10,Multi year,Web,Bronze,0
CUST019774,32.0,F,central,Mid,Graduate,Married,34,Annual,In-store,Bronze,0
CUST016457,19.0,Male,South,High,Graduate,Married,21,Annual,Web,Platinum,0
CUST017190,,Male,South ,Low,Post-Graduate,Single,23,Monthly,In-store,Bronze,1
CUST002203,43.0,Female,north,Mid,High School,Married,34,Monthly,App,Gold,0
CUST003119,39.0,Male,NORTH,Mid,Doctorate,Married,9,Multi-year,Web,Gold,0
CUST013726,,Female,south,Mid,Graduate,Married,24,Monthly,Web,Bronze,0
CUST014455,38.0,Female,South,,High School,Widowed,33,Annual,Phone,Bronze,0
CUST011353,47.0,MALE,West,Mid,Post-Graduate,Married,10,Monthly,Web,Silver,0
CUST010547,60.0,Male,SOUTH,Mid,High School,Single,43,Multi-year,App,Platinum,1
CUST001079,50.0,Male,east,Mid,High School,Married,13,Annual,App,Bronze,0
CUST012761,28.0,Female,north,Mid,,Married,45,Monthly,In-store,Platinum,0
CUST001083,37.0,Female,East,Low,Graduate,Single,34,Annual,Web,Silver,0
CUST003004,57.0,Female,central,,Graduate,Widowed,49,Monthly,Phone,Bronze,1
CUST002059,,Male,SOUTH,Low,Graduate,Divorced,10,Monthly,Web,Gold,0
CUST008795,48.0,Female,central,Mid,Graduate,Married,18,Multi-year,App,Silver,0
CUST017743,45.0,Male,SOUTH,Mid,High School,Married,18,Annual,Web,Silver,0
CUST012497,34.0,Non-binary,West,Mid,Graduate,Married,17,Annual,Phone,Gold,0
CUST001272,52.0,Male,Central,Low,High School,Divorced,40,Annual,App,Silver,0
CUST000368,24.0,Male,North,Low,,Married,46,Multi year,In-store,Bronze,0
CUST013308,38.0,male,WEST,Low,Graduate,Married,67,Monthly,Web,Silver,0
CUST019553,51.0,F,Central,Low,,Divorced,13,Multi-year,App,Bronze,0
CUST016921,41.0,Male,EAST,High,Graduate,Single,14,Monthly,Web,Bronze,0
CUST003445,36.0,Female,CENTRAL,Mid,Graduate,Single,35,Annual,App,Bronze,1
CUST006408,60.0,M,Central,,Graduate,Widowed,28,Monthly,Web,Gold,1
CUST017258,46.0,Female,SOUTH,Mid,Graduate,Married,24,Annual,App,Gold,0
CUST012402,46.0,M,North,,High School,Divorced,16,Monthly,Phone,Bronze,0
CUST004646,23.0,Male,north,,Graduate,Single,59,Monthly,Phone,Platinum,0
CUST002859,66.0,Male,north ,Low,High School,Single,14,Monthly,Web,Silver,0
CUST013110,39.0,Male,South,,Graduate,Married,21,Annual,In-store,Bronze,1
CUST019327,30.0,Female,central,High,Graduate,Married,51,Monthly,App,Bronze,0
CUST019477,38.0,F,East,Mid,High School,Single,17,Annual,In-store,Bronze,0
CUST001462,,Male,SOUTH,Mid,Graduate,Married,106,Annual,App,Bronze,0
CUST005011,50.0,Female,South ,Mid,High School,Married,88,Monthly,App,,0
CUST010732,18.0,female,west,Low,,Married,17,Annual,In-store,Silver,0
CUST016594,54.0,Male,south,Low,High School,Single,53,Monthly,App,Gold,0
CUST012880,43.0,Male,WEST,High,Post-Graduate,Single,16,Monthly,Phone,Silver,0
CUST007616,,female,West,High,Graduate,Married,29,Monthly,App,Gold,0
CUST006602,31.0,Female,central,Mid,Graduate,Married,32,Monthly,Web,Platinum,1
CUST015141,37.0,F,SOUTH,Low,High School,Divorced,56,Monthly,Web,Bronze,0
CUST004257,47.0,Male,South ,Mid,Graduate,Single,43,Multi-year,Web,Bronze,1
CUST010852,36.0,female,EAST,High,High School,Widowed,17,Multi-year,App,Gold,1
CUST018576,45.0,male,east,Low,Post-Graduate,Single,14,Multi-year,In-store,Gold,0
CUST017846,40.0,Female,EAST,Low,High School,Married,30,Annual,In-store,Gold,0
CUST012318,54.0,Non-binary,west,High,High School,Single,41,Multi-year,Phone,Bronze,0
CUST002797,38.0,FEMALE,east,Low,Graduate,Married,68,Monthly,Web,Bronze,0
CUST019880,23.0,Female,east,Mid,Graduate,Divorced,41,Annual,Web,,0
CUST016241,40.0,Female,West,,Post-Graduate,Married,40,Monthly,App,Bronze,0
CUST006194,42.0,Male,EAST,Low,High School,Single,3,Monthly,In-store,Bronze,0
CUST008285,32.0,Female,SOUTH,Low,,Divorced,57,Annual,App,Gold,0
CUST019712,26.0,Female,South,Mid,Graduate,Single,26,Annual,Web,Bronze,0
CUST015381,51.0,Female,South,Mid,Graduate,Married,50,Monthly,App,,0
CUST006105,44.0,F,West,Low,High School,Married,115,Monthly,Phone,Silver,1
CUST010640,58.0,female,WEST,Low,Graduate,Widowed,31,Annual,Phone,Silver,0
CUST019555,31.0,M,WEST,Mid,High School,Single,27,Monthly,App,Silver,1
CUST008298,26.0,male,NORTH,Mid,High School,Married,18,Monthly,Web,Silver,0
CUST002365,,Female,South,Mid,Post-Graduate,Married,17,Multi-year,Phone,Silver,1
CUST010979,45.0,F,east,,Graduate,Married,20,Annual,App,Bronze,0
CUST000052,28.0,Male,north ,Mid,Post-Graduate,Single,6,Annual,Web,Bronze,0
CUST005762,38.0,MALE,SOUTH,High,,Single,39,Monthly,In-store,Gold,1
CUST016267,45.0,Female,EAST,Low,High School,Single,18,Annual,App,Gold,1
CUST016192,47.0,Female,Central,Low,Post-Graduate,Divorced,14,Annual,In-store,Bronze,0
CUST017765,,Female,west,Low,,Divorced,36,Annual,Web,,0
CUST016328,34.0,M,south,High,High School,Married,47,Annual,Web,Gold,0
CUST015085,40.0,Male,East,High,Post-Graduate,Single,64,Monthly,App,Bronze,0
CUST018308,30.0,M,NORTH,High,High School,Married,16,Monthly,App,Bronze,0
CUST006267,61.0,Non-binary,north,,Post-Graduate,Married,16,Monthly,App,Platinum,0
CUST007080,23.0,Male,central,Low,High School,Widowed,17,Monthly,Phone,Bronze,0
CUST006087,20.0,Female,north ,Mid,Graduate,Married,30,Monthly,In-store,Bronze,0
CUST009555,45.0,Female,Central,High,High School,Single,19,Monthly,In-store,Gold,1
CUST015088,30.0,Female,south,,Post-Graduate,Married,23,Monthly,App,Bronze,0
CUST017679,29.0,Female,South ,Low,,Married,6,Multi year,Web,Bronze,0
CUST003488,43.0,female,WEST,High,Post-Graduate,Married,42,Annual,Phone,Bronze,0
CUST002188,25.0,Female,South,Low,Graduate,Single,48,Monthly,App,,0
CUST011402,24.0,Female,EAST,High,,Married,27,Monthly,Web,Silver,0
CUST003907,38.0,Female,EAST,Mid,Graduate,Divorced,47,Monthly,Phone,Bronze,0
CUST002494,35.0,Male,South ,Mid,High School,Married,37,Annual,Phone,Bronze,0
CUST019322,41.0,Male,north,Mid,High School,Married,39,Monthly,Web,Bronze,0
CUST018118,36.0,male,East,High,Graduate,Single,22,Monthly,Web,Gold,1
CUST007081,54.0,M,SOUTH,Mid,Graduate,Single,16,Monthly,App,Silver,0
CUST012549,53.0,male,west,Low,Post-Graduate,Divorced,74,Monthly,Web,Bronze,0
CUST006124,43.0,Male,Central,Mid,Post-Graduate,Single,45,Annual,App,Bronze,1
CUST002240,,male,South,Low,High School,Married,58,Monthly,App,Silver,0
CUST016456,35.0,Male,SOUTH,Low,Doctorate,Divorced,7,multi-year,Web,Bronze,0
CUST009971,24.0,Male,West,High,High School,Single,13,multi-year,Web,Bronze,0
CUST012989,72.0,Non-binary,west,Mid,Graduate,Single,26,Multi year,Web,Bronze,0
CUST006891,35.0,Female,north ,Low,Doctorate,Married,23,Monthly,Web,,0
CUST013272,,male,East,Mid,Graduate,Single,47,Monthly,Phone,Bronze,0
CUST000379,42.0,male,North,Mid,High School,Married,16,Monthly,In-store,Silver,0
CUST011306,41.0,Male,SOUTH,Mid,Post-Graduate,Married,73,Multi-year,In-store,Gold,0
CUST018943,43.0,Male,NORTH,Mid,High School,Married,27,Monthly,Web,Gold,0
CUST017849,47.0,M,CENTRAL,Low,High School,Divorced,37,Monthly,App,Platinum,0
CUST007249,40.0,M,WEST,Low,Graduate,Married,17,Monthly,App,Bronze,1
CUST015646,35.0,Female,SOUTH,Mid,High School,Single,55,Monthly,Phone,Bronze,1
CUST017706,23.0,Female,South ,Low,Post-Graduate,Married,46,Annual,Web,,0
CUST007472,18.0,Female,west,High,Graduate,Single,82,Monthly,App,Silver,0
CUST011495,54.0,MALE,South,Low,Graduate,Married,35,Annual,Web,Silver,0
CUST018709,45.0,Female,Central,High,High School,Married,22,multiyear,Web,Silver,0
CUST017416,37.0,MALE,north,Low,High School,Single,16,Monthly,Phone,Bronze,1
CUST005147,35.0,Female,EAST,Mid,Graduate,Married,36,Annual,In-store,Bronze,0
CUST000221,58.0,male,WEST,,Graduate,Married,22,Monthly,Web,Gold,0
CUST018410,35.0,Male,east,Mid,Graduate,Married,11,Monthly,App,Gold,0
CUST003990,43.0,Female,NORTH,,High School,Married,23,Annual,Web,Gold,0
CUST013350,42.0,Female,NORTH,Low,High School,Single,9,Multi-year,App,Gold,0
CUST006202,63.0,M,EAST,Mid,High School,Widowed,35,Multi-year,App,Silver,0
CUST007272,43.0,Non-binary,SOUTH,,Graduate,Single,46,Annual,Web,Bronze,0
CUST015148,28.0,Male,west,High,Graduate,Married,7,Annual,Phone,,0
CUST003241,40.0,Female,EAST,Mid,High School,Married,13,Annual,App,Gold,0
CUST001310,52.0,Female,WEST,High,High School,Single,48,Multi-year,Phone,Bronze,1
CUST000632,39.0,Female,CENTRAL,Mid,Graduate,Married,20,Monthly,App,Bronze,1
CUST004402,37.0,Female,East,,High School,Married,28,Multi-year,Web,Bronze,1
CUST014035,,Male,North,Mid,Graduate,Married,28,Multi-year,App,Silver,0
CUST005080,46.0,Male,SOUTH,Mid,High School,Single,24,Monthly,In-store,Silver,0
CUST004993,48.0,Male,East,Mid,Graduate,Divorced,16,Annual,Web,Bronze,1
CUST010947,68.0,female,EAST,Mid,,Single,40,Annual,App,Bronze,0
CUST010346,52.0,Female,east,Low,Graduate,Single,15,Annual,Web,Bronze,0
CUST012112,52.0,Female,South ,Mid,High School,Single,22,Annual,In-store,Bronze,0
CUST012324,31.0,Male,West,High,Graduate,Married,25,Annual,App,Platinum,1
CUST010205,28.0,male,NORTH,Mid,High School,Married,13,Monthly,In-store,Gold,0
CUST011372,38.0,male,SOUTH,Low,High School,Married,28,Monthly,App,Bronze,0
CUST014942,28.0,Female,South,Low,Graduate,Married,21,Monthly,App,Bronze,0
CUST017139,57.0,Female,North,Mid,High School,Divorced,13,Monthly,App,Gold,0
CUST013665,31.0,Female,WEST,High,Graduate,Single,67,Monthly,App,Silver,0
CUST006918,45.0,Male,East,Low,Graduate,Single,39,Monthly,In-store,Bronze,0
CUST001196,42.0,Male,NORTH,Mid,,Single,9,multiyear,Phone,Silver,0
CUST001915,18.0,Female,WEST,Mid,Graduate,Single,11,Annual,In-store,Silver,0
CUST018317,62.0,Female,East,Mid,,Single,14,Multi-year,In-store,Bronze,0
CUST011626,35.0,MALE,East,Mid,Post-Graduate,Married,60,Annual,Phone,Silver,0
CUST017583,40.0,Female,CENTRAL,Mid,Post-Graduate,Single,17,Annual,Web,Bronze,0
CUST010658,23.0,Female,east,High,Graduate,Married,43,Annual,Web,,0
CUST007054,52.0,Female,West,Mid,,Married,13,Monthly,Phone,Silver,0
CUST003148,,Non-binary,EAST,Mid,Graduate,Widowed,42,Monthly,In-store,Silver,1
CUST016250,18.0,Male,north ,Low,Graduate,Married,9,multiyear,Web,Bronze,0
CUST007599,26.0,Male,West,Mid,Graduate,Married,12,Monthly,App,Silver,0
CUST004148,55.0,female,Central,Low,,Married,24,Monthly,Web,Silver,0
CUST017157,47.0,Female,central,High,Graduate,Married,20,Multi-year,Web,Bronze,1
CUST007733,30.0,Male,East,Low,Graduate,Single,95,Monthly,App,Bronze,0
CUST000085,45.0,Female,east,Mid,High School,Married,60,Multi year,Phone,Bronze,1
CUST014196,31.0,Male,West,Low,High School,Married,8,Annual,Web,,1
CUST005164,62.0,Female,east,Low,High School,Single,8,Multi-year,In-store,Silver,0
CUST008328,41.0,Female,NORTH,Low,Graduate,Widowed,54,Monthly,In-store,Gold,0
CUST002404,41.0,FEMALE,south,Low,High School,Married,62,multi-year,Web,Platinum,0
CUST004731,19.0,female,central,Low,Graduate,Married,35,Monthly,Phone,Silver,0
CUST010151,64.0,female,central,Low,Post-Graduate,Married,23,Monthly,App,,0
CUST017028,,Female,South,Mid,Post-Graduate,Divorced,9,Monthly,Phone,Gold,1
CUST018400,,M,Central,Low,Graduate,Single,27,Multi-year,In-store,Bronze,0
CUST006104,62.0,female,West,Low,Post-Graduate,Married,16,Monthly,Phone,Gold,0
CUST019825,46.0,Male,north,Low,Graduate,Married,18,Annual,Web,Silver,1
CUST005284,59.0,female,North,Low,High School,Divorced,13,Monthly,Web,Bronze,0
CUST004132,,F,north,High,Graduate,Married,56,Annual,Web,Bronze,0
CUST002712,46.0,Female,Central,Low,Graduate,Married,4,Monthly,App,Silver,0
