customer_id,purchase_frequency,avg_order_value,total_spend_6m,recency_days,product_categories_used,returns_ratio,email_open_rate,app_sessions_per_month,support_tickets_6m,campaign_response_rate,last_promotion_used,customer_satisfaction_score,payment_method
CUST010981,10.0,81.6,754.7,21.0,4,0.0652,0.5942,60.0,2,0.5962,Cashback,,Credit Card
CUST017964,42.0,188.1,8644.34,68.0,8,0.1798,0.7761,39.0,32,0.7424,,87.0,Wallet
CUST001453,,172.03,2602.92,80.0,8,0.0914,0.4477,,3,0.2344,Cashback,,COD
CUST006193,9.0,1340.37,13018.2,2.0,3,0.3674,,60.0,0,0.6413,Discount,11.5,Debit Card
CUST013940,1.0,14.78,15.4,1.0,1,0.2952,0.0985,0.0,2,0.2109,Free Shipping,65.0,Credit Card
CUST002273,41.0,177.86,7140.68,34.0,8,0.5035,0.2872,9.0,36,0.0,Free Shipping,,Wallet
CUST013729,31.0,34.79,1090.51,178.0,3,0.0731,0.2009,52.0,4,0.348,Free Shipping,0.0,COD
CUST019045,3.0,39.13,120.35,1.0,3,0.2111,0.6419,49.0,0,0.587,Discount,74.5,Credit Card
CUST006344,,40.85,903.18,114.0,3,,0.4488,28.0,12,0.2556,Discount,53.5,Debit Card
CUST015382,21.0,265.01,5396.51,144.0,4,0.4913,0.3802,31.0,4,0.3844,Discount,19.0,Credit Card
CUST016080,,10.0,429.28,37.0,2,0.2727,0.2682,12.0,5,0.5422,,100.0,Wallet
CUST011600,1.0,29.05,30.75,161.0,1,0.2482,0.3518,4.0,10,0.5529,Discount,44.0,Credit Card
CUST007433,4.0,207.27,811.92,,1,,,13.0,4,0.0725,,28.0,Wallet
CUST019180,4.0,449.76,1815.33,95.0,1,0.2737,0.2315,52.0,0,0.3609,,74.5,Wallet
CUST015777,10.0,130.54,1273.85,118.0,4,0.0022,0.98,60.0,10,0.6539,No Promotion,77.0,Credit Card
CUST001566,28.0,156.44,4231.32,68.0,2,0.1252,0.4303,,11,0.4988,No Promotion,61.0,Debit Card
CUST012468,18.0,303.59,5244.72,128.0,8,0.1193,0.9275,40.0,0,0.9449,No Promotion,,Wallet
CUST019529,1.0,22.14,23.44,36.0,1,0.4817,0.0442,57.0,0,0.5682,Free Shipping,38.5,Wallet
CUST017366,12.0,360.97,4557.55,12.0,2,0.0,0.8917,32.0,1,0.0863,No Promotion,91.5,Credit Card
CUST016483,41.0,40.12,1804.2,183.0,3,0.2512,0.8316,31.0,17,0.5475,,36.0,COD
CUST012179,10.0,179.04,1621.74,182.0,5,0.2364,0.4999,19.0,0,0.0,No Promotion,,Debit Card
CUST019155,,126.1,717.05,140.0,5,,0.7002,37.0,3,0.1859,No Promotion,48.0,Credit Card
CUST002846,4.0,17.18,75.11,15.0,1,0.0047,0.373,5.0,0,0.2743,Cashback,93.5,Debit Card
CUST000675,,22.21,57.08,78.0,4,0.0571,0.442,32.0,0,0.7127,Cashback,100.0,COD
CUST018424,6.0,26.07,152.94,76.0,2,0.192,,25.0,3,0.5317,Free Shipping,37.0,Credit Card
CUST003791,11.0,182.38,2071.58,183.0,4,0.3369,,15.0,0,0.3499,Cashback,,Credit Card
CUST015719,,253.12,3479.15,87.0,6,0.1723,0.5937,60.0,4,0.7689,No Promotion,54.5,Credit Card
CUST012690,1.0,23.82,23.84,118.0,1,0.0941,0.3888,0.0,8,0.5371,No Promotion,68.5,COD
CUST003883,22.0,59.8,1421.04,90.0,1,,0.8277,45.0,13,0.97,Discount,100.0,Credit Card
CUST016050,5.0,297.03,1504.39,14.0,3,0.0987,0.431,60.0,9,0.4499,Discount,35.0,Credit Card
CUST014679,11.0,391.18,4446.6,150.0,8,0.3714,,22.0,4,0.0,Discount,70.0,Credit Card
CUST011518,7.0,22.86,150.97,183.0,7,0.372,0.5346,54.0,2,0.97,Discount,38.0,Debit Card
CUST006112,17.0,179.84,2911.44,183.0,4,,0.4627,22.0,10,0.4509,Cashback,30.5,COD
CUST001139,6.0,17.26,111.66,183.0,5,0.2489,0.8046,55.0,0,0.3118,,9.5,COD
CUST011779,9.0,142.84,1392.91,167.0,4,0.196,0.1355,60.0,0,0.97,No Promotion,52.0,Wallet
CUST000587,7.0,304.39,2261.55,159.0,1,0.3502,,60.0,9,0.8031,,88.0,Wallet
CUST012679,25.0,307.95,7116.83,1.0,5,0.3877,,0.0,26,0.4305,Discount,70.5,Credit Card
CUST007940,19.0,25.37,512.73,,5,0.0,0.8722,1.0,4,0.97,Free Shipping,35.0,Debit Card
CUST010744,1.0,25.16,25.18,183.0,1,0.6795,0.3244,9.0,1,0.4255,Free Shipping,75.0,Debit Card
CUST019032,36.0,87.57,3213.4,123.0,7,0.1985,0.721,51.0,26,0.5977,Discount,12.0,Credit Card
CUST009817,,191.07,226.77,,4,0.0368,0.0,0.0,0,0.4626,Discount,84.5,Credit Card
CUST006252,12.0,17.09,202.07,140.0,1,0.1722,0.4839,54.0,4,0.4126,Discount,69.5,COD
CUST007515,13.0,122.13,1581.09,87.0,8,0.2947,0.98,39.0,1,0.7066,Cashback,36.0,Debit Card
CUST017601,1.0,21.12,22.11,143.0,1,,0.98,60.0,0,0.8641,Free Shipping,16.0,Credit Card
CUST003642,15.0,132.41,2143.03,34.0,5,0.3493,0.6182,0.0,0,0.1799,Cashback,50.0,Credit Card
CUST017520,20.0,17.43,326.93,74.0,8,,0.4376,49.0,5,0.3899,Free Shipping,54.5,Debit Card
CUST009622,17.0,97.57,1538.74,1.0,7,,,,10,0.3441,Discount,74.0,Debit Card
CUST008432,4.0,264.57,1085.8,44.0,3,0.17,,16.0,2,0.1243,No Promotion,,Debit Card
CUST002799,1.0,474.69,501.2,,1,0.5156,0.2576,20.0,0,0.5538,Free Shipping,,Credit Card
CUST011273,,69.04,109.92,1.0,4,0.1768,0.6833,,6,0.1798,No Promotion,,Debit Card
CUST001380,12.0,86.08,971.68,1.0,2,0.0,0.3689,32.0,10,0.3622,,38.5,Credit Card
CUST012292,11.0,267.71,2766.28,2.0,4,0.2356,0.4742,31.0,9,0.4349,Free Shipping,57.0,COD
CUST006655,4.0,282.13,1123.36,28.0,4,0.4722,0.1421,21.0,3,0.1619,Discount,75.5,Wallet
CUST006723,18.0,128.51,2528.03,90.0,8,0.196,0.3731,0.0,18,0.3921,No Promotion,48.0,Debit Card
CUST002131,12.0,27.25,348.46,14.0,3,,,56.0,12,0.2604,No Promotion,51.0,Credit Card
CUST017596,13.0,46.94,615.5,85.0,4,0.3143,0.0378,31.0,6,0.5615,Cashback,81.5,COD
CUST016874,16.0,47.0,689.0,1.0,2,,0.906,47.0,10,0.4577,No Promotion,58.5,Wallet
CUST000786,12.0,123.92,1538.47,174.0,6,0.1479,0.286,50.0,0,0.8136,Discount,37.0,COD
CUST019993,11.0,124.51,1356.23,90.0,3,0.1247,0.0,50.0,13,0.7004,,49.5,Credit Card
CUST011321,24.0,355.33,9002.73,38.0,3,0.287,0.8831,39.0,15,0.0508,Free Shipping,11.0,Credit Card
CUST010916,7.0,15.31,107.05,1.0,2,0.4132,0.5623,53.0,0,0.5904,No Promotion,55.0,Credit Card
CUST015270,12.0,102.1,1266.41,90.0,4,0.261,0.98,20.0,0,0.97,Free Shipping,54.5,Wallet
CUST012425,18.0,34.21,578.82,70.0,3,0.079,0.0841,,9,0.3402,No Promotion,,Wallet
CUST007678,23.0,22.84,560.34,68.0,4,0.1639,,,15,0.0,Discount,62.0,Credit Card
CUST006957,11.0,29.92,347.54,1.0,1,0.2499,0.7048,21.0,0,0.7035,No Promotion,56.0,Credit Card
CUST001847,15.0,43.49,635.93,1.0,5,0.2976,0.0399,2.0,5,0.0988,,,Credit Card
CUST018639,2.0,128.04,279.82,32.0,2,0.2728,0.8064,28.0,11,0.3086,No Promotion,,Wallet
CUST000982,12.0,26.59,297.4,82.0,3,0.4314,0.571,28.0,8,0.6929,No Promotion,,COD
CUST007144,16.0,231.25,3344.8,183.0,6,0.1791,0.1272,26.0,13,0.4101,,6.0,Debit Card
CUST012494,16.0,21.11,355.56,1.0,6,0.1801,0.6824,20.0,7,0.1318,No Promotion,37.5,Wallet
CUST011013,42.0,69.09,2960.17,1.0,8,,0.453,57.0,23,0.615,,69.5,Credit Card
CUST010369,42.0,262.79,10178.38,138.0,8,0.0426,0.6471,,10,0.1777,Free Shipping,,Debit Card
CUST016514,6.0,108.28,605.44,120.0,4,0.3037,0.9322,51.0,6,0.3805,Discount,72.0,Credit Card
CUST019368,38.0,102.76,3616.59,102.0,2,0.2538,0.378,52.0,15,0.3315,No Promotion,49.5,Wallet
CUST011331,10.0,402.9,3760.54,10.0,6,0.2702,0.4735,,3,0.3179,No Promotion,60.0,Credit Card
CUST011000,1.0,801.14,857.8,183.0,1,0.5996,0.4732,19.0,2,0.1414,No Promotion,38.5,Credit Card
CUST001191,2.0,823.71,1499.47,1.0,1,0.0,0.1172,12.0,0,0.5397,,,Credit Card
CUST018353,6.0,153.59,925.11,70.0,3,,0.095,14.0,13,0.0,Discount,3.0,Credit Card
CUST010222,3.0,203.26,622.63,146.0,1,,0.0,11.0,14,0.0,No Promotion,29.5,Credit Card
CUST019164,9.0,30.18,283.96,183.0,5,0.1132,0.98,57.0,7,0.309,Cashback,0.0,COD
CUST012622,1.0,26.39,28.38,97.0,1,0.1568,,,0,0.1772,No Promotion,41.0,Credit Card
CUST004956,1.0,14.57,15.42,103.0,1,0.0168,0.367,56.0,20,0.4184,,41.0,COD
CUST010813,33.0,73.06,2186.82,169.0,4,0.7476,0.2954,60.0,12,0.97,No Promotion,,COD
CUST005914,1.0,26.49,27.24,183.0,1,0.1081,0.6921,25.0,0,0.8911,Free Shipping,82.5,COD
CUST006944,6.0,246.1,1428.56,134.0,3,,0.7755,22.0,6,0.4244,No Promotion,19.0,Credit Card
CUST007053,2.0,203.7,409.47,36.0,1,0.2764,0.5666,0.0,0,0.3856,,3.5,Debit Card
CUST014195,1.0,54.03,57.38,64.0,1,0.0079,0.952,44.0,9,0.3636,Free Shipping,31.0,Debit Card
CUST019463,18.0,105.97,1980.86,1.0,8,0.6521,0.1576,19.0,15,0.3794,Cashback,83.0,Credit Card
CUST011576,5.0,404.93,2209.65,146.0,3,0.1915,0.458,45.0,2,0.325,Free Shipping,46.5,Credit Card
CUST008168,17.0,80.2,1295.17,96.0,5,0.1053,0.0673,,9,0.5736,Cashback,,Credit Card
CUST014759,,160.57,3669.7,44.0,7,0.2721,0.5092,,12,0.7319,Cashback,,Credit Card
CUST001579,30.0,153.65,4842.97,116.0,8,0.3041,0.6641,,18,0.4487,Discount,58.5,Debit Card
CUST014913,25.0,202.97,5348.31,32.0,8,0.0276,0.3553,0.0,3,0.3732,,52.0,Credit Card
CUST014654,10.0,43.72,397.27,126.0,3,0.0488,0.2128,24.0,5,0.4494,No Promotion,25.0,Debit Card
CUST002452,15.0,71.57,1098.73,1.0,3,0.0247,0.3069,16.0,3,0.0026,,29.0,Wallet
CUST015786,3.0,35.81,101.91,158.0,3,0.3446,0.1449,42.0,0,0.0,Cashback,37.5,Debit Card
CUST014428,5.0,126.94,651.58,17.0,5,0.1308,0.0,60.0,4,0.7673,Cashback,,COD
CUST002537,8.0,242.25,2025.74,28.0,2,0.5618,0.6103,8.0,0,0.13,No Promotion,6.0,Debit Card
CUST014646,7.0,236.77,1565.49,143.0,3,0.0389,0.616,4.0,0,0.3897,Discount,52.5,Debit Card
CUST010535,2.0,45.99,87.58,156.0,2,0.0644,0.6725,0.0,7,0.0158,Free Shipping,90.5,Credit Card
CUST002533,9.0,34.32,315.76,183.0,3,0.2776,0.3447,0.0,4,0.0366,No Promotion,0.0,Wallet
CUST005811,13.0,43.04,568.74,1.0,5,0.3728,,43.0,6,0.3723,Free Shipping,82.5,Credit Card
CUST010787,7.0,232.65,1754.33,58.0,5,0.0,0.0,6.0,5,0.4019,Discount,50.0,Debit Card
CUST016764,15.0,178.79,2687.41,,5,0.3467,0.3202,60.0,0,0.7898,,30.0,Debit Card
CUST008856,9.0,165.65,1580.22,134.0,8,0.6363,0.7447,57.0,9,0.8307,No Promotion,56.0,Wallet
CUST001434,9.0,22.17,208.8,150.0,3,0.4981,0.2078,17.0,19,0.0,No Promotion,45.5,Wallet
CUST012062,3.0,29.53,91.53,4.0,3,0.3678,0.347,53.0,9,0.7095,Discount,66.5,Wallet
CUST011415,1.0,104.84,107.56,1.0,1,,0.3891,60.0,9,0.9394,Discount,63.5,Wallet
CUST014899,1.0,554.63,599.97,136.0,1,0.0,0.1264,54.0,4,0.97,Discount,80.0,Wallet
CUST017656,42.0,228.29,9716.18,125.0,8,0.2547,0.5284,31.0,8,0.4654,Discount,46.5,Wallet
CUST009626,42.0,107.97,4141.08,82.0,4,0.3566,0.0,50.0,24,0.9107,Free Shipping,74.5,Credit Card
CUST000075,20.0,21.73,395.04,89.0,6,0.1758,0.6567,46.0,3,0.6377,Discount,100.0,Credit Card
CUST011680,7.0,209.53,1334.65,183.0,4,0.3668,0.5008,16.0,13,0.6028,,80.5,Debit Card
CUST017529,18.0,48.29,942.47,53.0,2,0.5696,0.339,12.0,13,0.583,No Promotion,84.0,Debit Card
CUST006969,,87.26,801.72,57.0,5,0.3434,0.2565,2.0,9,0.1505,Cashback,64.0,COD
CUST000729,1.0,23.39,24.38,36.0,1,0.1255,0.6276,57.0,0,0.6269,No Promotion,57.0,Credit Card
CUST018509,11.0,18.58,223.32,1.0,2,0.0,,14.0,10,0.0,Discount,,COD
CUST003892,9.0,216.22,2024.2,131.0,5,0.5328,0.5348,20.0,0,0.4321,Discount,41.5,Wallet
CUST017950,15.0,57.89,870.99,71.0,2,,0.4301,54.0,9,0.4594,Discount,20.0,Credit Card
CUST011399,,267.15,6761.34,57.0,5,0.0,0.2505,26.0,0,0.423,Discount,55.5,Wallet
CUST008711,1.0,17.0,18.52,180.0,1,,0.0933,26.0,0,0.8856,Discount,45.5,Debit Card
CUST014433,14.0,168.44,2531.64,89.0,6,0.4183,0.9154,60.0,1,0.6002,No Promotion,38.5,Credit Card
CUST002531,,192.18,2152.93,,1,0.0,0.6095,60.0,4,0.2679,No Promotion,97.0,Wallet
CUST010214,1.0,666.25,674.77,68.0,1,0.2152,0.0,8.0,4,0.4949,No Promotion,,Credit Card
CUST004515,,138.03,4435.96,124.0,7,0.329,0.2948,60.0,7,0.0941,Cashback,89.0,Wallet
CUST013449,32.0,94.06,2995.76,136.0,3,0.0811,0.47,10.0,27,0.0,,34.5,Debit Card
CUST010382,1.0,31.76,34.0,113.0,1,0.4062,0.3636,32.0,0,0.3928,Cashback,60.5,Debit Card
CUST017216,13.0,299.94,3741.42,126.0,2,0.6504,0.0,,18,0.0093,,35.5,Credit Card
CUST005207,28.0,140.67,3587.89,104.0,8,0.0556,0.3115,10.0,9,0.97,No Promotion,65.0,COD
CUST018935,35.0,250.21,8233.92,129.0,4,0.4724,0.98,60.0,18,0.5371,No Promotion,54.0,Debit Card
CUST006908,13.0,25.86,351.62,,4,0.0,0.8779,60.0,0,0.6601,No Promotion,59.0,Debit Card
CUST010996,8.0,41.82,312.6,,3,0.1922,0.6671,35.0,5,0.8661,Discount,17.0,Debit Card
CUST008053,12.0,57.37,743.67,,3,,0.3882,13.0,11,0.2017,Free Shipping,,Debit Card
CUST009153,25.0,157.08,3596.04,179.0,5,0.0,0.8492,56.0,22,0.0275,No Promotion,58.0,Wallet
CUST018728,4.0,95.66,348.29,33.0,4,0.2105,0.98,60.0,0,0.7337,No Promotion,100.0,Debit Card
CUST002509,1.0,443.83,462.89,1.0,1,0.3,0.3621,45.0,2,0.3026,,50.0,COD
CUST019815,4.0,200.26,756.6,183.0,3,0.2653,0.5316,38.0,1,0.6086,Free Shipping,55.5,COD
CUST015559,13.0,165.93,1985.8,,6,0.4841,0.927,60.0,12,0.5584,Cashback,100.0,Credit Card
CUST017645,1.0,22.15,22.43,1.0,1,0.3808,0.3604,,6,0.0,No Promotion,36.0,Wallet
CUST009355,13.0,207.8,2716.15,1.0,8,,,40.0,5,0.7302,Cashback,100.0,Debit Card
CUST009402,3.0,25.87,73.87,133.0,2,0.1059,0.6902,47.0,0,0.1111,No Promotion,82.0,Credit Card
CUST015720,12.0,127.01,1541.12,183.0,6,0.4868,0.713,0.0,5,0.4276,Cashback,54.5,Credit Card
CUST014153,14.0,136.25,1773.33,172.0,6,0.5131,0.4905,39.0,5,0.7314,Discount,37.0,Credit Card
CUST016381,15.0,275.86,3744.34,55.0,2,0.2644,0.6846,38.0,22,0.3219,Free Shipping,,Credit Card
CUST015780,7.0,138.75,879.42,148.0,5,0.3277,,15.0,7,0.563,No Promotion,63.5,Credit Card
CUST010554,3.0,216.29,598.61,10.0,3,0.3984,0.9024,47.0,0,0.7669,Cashback,45.0,Wallet
CUST007606,11.0,178.54,2080.22,36.0,5,0.0924,0.3966,41.0,8,0.2794,Discount,48.0,COD
CUST001747,11.0,98.81,1075.72,1.0,2,0.3234,0.2848,48.0,12,0.1052,Cashback,44.5,COD
CUST007564,27.0,63.66,1761.41,28.0,6,0.0594,,,5,0.5712,Free Shipping,,Credit Card
CUST004903,39.0,35.54,1489.94,1.0,8,0.058,0.5148,51.0,12,0.97,Discount,91.5,Credit Card
CUST017347,,24.48,784.94,183.0,4,0.0,,60.0,0,0.7978,Cashback,,Credit Card
CUST007063,1.0,26.75,28.25,1.0,1,0.0,0.9423,12.0,0,0.5641,No Promotion,79.5,COD
CUST013674,42.0,87.25,3844.5,4.0,6,0.3764,0.2627,13.0,32,0.9494,,72.5,Credit Card
CUST002971,42.0,197.41,8670.91,116.0,8,0.132,,40.0,20,0.8333,Discount,32.0,Credit Card
CUST003396,7.0,216.77,1629.89,63.0,7,0.7906,0.4982,60.0,5,0.2944,Free Shipping,22.0,Debit Card
CUST019775,14.0,162.71,2107.51,98.0,2,0.0,0.0,22.0,17,0.3087,Discount,33.0,COD
CUST012651,4.0,12.35,49.8,166.0,1,0.316,0.6515,60.0,11,0.3202,,61.0,Credit Card
CUST009737,13.0,44.87,581.39,1.0,4,0.3597,0.4223,53.0,5,0.2176,Cashback,12.0,Debit Card
CUST004578,5.0,18.31,94.56,107.0,1,0.5536,0.4218,32.0,1,0.7893,Cashback,,Debit Card
CUST007969,9.0,28.74,245.1,130.0,3,0.0812,0.0,25.0,10,0.7702,Free Shipping,76.5,Debit Card
CUST002673,30.0,31.52,875.14,154.0,8,0.541,0.149,7.0,12,0.0,Discount,48.5,Wallet
CUST018836,21.0,113.95,2619.54,124.0,1,0.4617,0.4034,,7,0.5533,Discount,67.0,Credit Card
CUST005695,10.0,195.45,1941.1,96.0,1,0.2683,0.1987,22.0,1,0.3254,No Promotion,75.0,COD
CUST015089,4.0,122.05,462.04,98.0,4,0.2598,0.8241,48.0,5,0.97,No Promotion,49.0,COD
CUST005583,,347.32,8517.9,1.0,5,0.3607,0.5229,40.0,2,0.0629,No Promotion,,COD
CUST000835,6.0,20.34,124.32,57.0,2,0.31,0.0933,50.0,5,0.4076,No Promotion,60.5,Wallet
CUST013070,25.0,125.71,2921.35,1.0,4,0.0902,0.1274,60.0,0,0.5563,Cashback,37.5,Debit Card
CUST008141,10.0,195.23,1828.54,1.0,5,0.0,0.2993,23.0,2,0.4095,Discount,49.5,COD
CUST009670,13.0,30.42,431.23,178.0,8,,0.3634,37.0,5,0.0505,Discount,100.0,COD
CUST004396,7.0,104.61,663.32,90.0,2,0.2784,,13.0,0,0.6847,Free Shipping,,COD
CUST003983,,65.71,3010.78,183.0,8,0.1059,0.0261,10.0,15,0.2791,No Promotion,49.0,Credit Card
CUST017406,12.0,46.39,575.76,22.0,2,,0.6157,18.0,13,0.5348,Free Shipping,85.5,COD
CUST007748,,50.87,759.91,52.0,2,0.1724,0.3613,15.0,0,0.0,No Promotion,80.5,Credit Card
CUST011017,1.0,19.62,20.04,105.0,1,0.0659,0.0,5.0,0,0.7702,No Promotion,78.0,Credit Card
CUST005226,7.0,77.02,545.23,159.0,3,0.3363,0.5112,60.0,8,0.1585,No Promotion,52.5,Debit Card
CUST011202,19.0,225.77,4457.77,45.0,6,0.5211,0.4709,22.0,9,0.5017,No Promotion,92.5,Wallet
CUST009207,1.0,228.79,235.48,43.0,1,0.2826,0.7648,16.0,0,0.263,Discount,72.0,Debit Card
CUST012234,8.0,18.94,160.04,1.0,5,,0.455,9.0,5,0.8014,No Promotion,43.0,Credit Card
CUST012486,31.0,135.67,4470.86,,5,0.4712,0.0,23.0,7,0.0545,Cashback,2.0,Wallet
CUST018089,8.0,22.45,184.02,1.0,4,0.1918,0.5238,36.0,12,0.97,No Promotion,69.5,COD
CUST003069,40.0,315.24,12805.92,30.0,8,0.1362,0.6398,6.0,7,0.0,Discount,59.0,Credit Card
CUST000361,14.0,29.88,444.81,1.0,3,0.4054,0.6884,39.0,11,0.6603,Cashback,19.0,COD
CUST006626,19.0,310.97,5335.37,183.0,2,0.4638,0.8702,20.0,14,0.8271,No Promotion,100.0,COD
CUST018827,1.0,1004.02,1049.82,4.0,1,0.6514,0.5043,33.0,10,0.6927,Discount,,Credit Card
CUST008834,38.0,74.95,2636.62,56.0,7,0.8133,0.3702,28.0,0,0.7097,No Promotion,71.5,Debit Card
CUST015836,1.0,31.1,32.23,116.0,1,0.2305,0.0641,39.0,10,0.0,Cashback,41.5,Debit Card
CUST001422,33.0,17.92,644.51,,6,0.2629,0.7458,35.0,7,0.936,No Promotion,,Credit Card
CUST011284,34.0,168.0,5145.02,,7,0.0462,,46.0,19,0.0254,Discount,,Wallet
CUST019329,1.0,22.61,23.49,143.0,1,0.2069,0.0377,7.0,1,0.315,No Promotion,68.5,Credit Card
CUST005078,9.0,35.71,299.19,93.0,5,0.3769,,14.0,10,0.1135,Cashback,95.0,Credit Card
CUST006881,9.0,196.93,1797.34,1.0,6,0.3298,0.7784,57.0,2,0.302,Discount,70.0,Wallet
CUST012502,,164.3,1096.69,61.0,2,0.3827,0.534,7.0,3,0.3717,,100.0,Wallet
CUST013050,5.0,168.86,825.88,,4,0.1799,0.4143,2.0,0,0.494,Free Shipping,48.5,Credit Card
CUST015988,,182.57,225.55,86.0,1,0.374,0.2692,50.0,7,0.97,Discount,48.0,Debit Card
CUST004387,1.0,882.94,918.0,130.0,1,0.2821,0.6932,,0,0.6634,Discount,67.0,Debit Card
CUST003524,23.0,14.87,370.03,170.0,7,,0.9014,0.0,13,0.6112,Free Shipping,70.0,Credit Card
CUST013018,1.0,36.49,36.55,183.0,1,,0.8092,24.0,0,0.0836,Discount,46.5,Credit Card
CUST017788,1.0,297.68,308.62,1.0,1,0.0,0.5736,60.0,5,0.6855,No Promotion,35.5,Credit Card
CUST009621,4.0,164.44,708.42,1.0,1,0.0796,0.5452,30.0,6,0.316,No Promotion,55.5,Debit Card
CUST007438,8.0,151.23,1135.46,142.0,6,0.0,0.289,60.0,8,0.7574,Cashback,55.0,COD
CUST000259,10.0,146.11,1458.3,183.0,3,0.1201,0.4954,0.0,8,0.0,Cashback,60.5,Wallet
CUST014737,25.0,26.24,616.09,144.0,3,0.2746,0.4425,43.0,20,0.6491,Discount,59.5,Credit Card
CUST009178,1.0,730.21,758.95,33.0,1,,0.6132,,1,0.1079,Cashback,9.5,Debit Card
CUST004711,17.0,22.84,425.96,1.0,7,0.117,0.0998,60.0,21,0.2204,Discount,,Debit Card
CUST009364,1.0,14.15,14.99,110.0,1,0.0539,0.3829,35.0,0,0.3964,Discount,39.5,Debit Card
CUST005496,6.0,159.55,967.64,1.0,3,0.0802,0.7024,,0,0.5165,No Promotion,26.0,Credit Card
CUST017073,25.0,232.41,6316.34,129.0,4,0.4791,0.8026,17.0,1,0.3434,Cashback,57.0,Wallet
CUST003849,,100.67,2275.82,86.0,5,0.3122,0.0,11.0,4,0.1894,,35.5,Debit Card
CUST009102,22.0,154.91,3185.28,49.0,8,0.0674,0.467,26.0,3,0.9648,Free Shipping,46.5,Credit Card
CUST018491,1.0,121.52,127.36,2.0,1,,0.4816,4.0,2,0.6963,No Promotion,28.0,Wallet
CUST006491,12.0,205.08,2220.85,183.0,3,,0.8257,24.0,9,0.424,No Promotion,55.0,Credit Card
CUST012947,,249.83,2845.55,110.0,1,0.3013,0.2735,33.0,0,0.7313,,,Credit Card
CUST010249,1.0,945.28,961.59,50.0,1,0.3488,0.7186,60.0,0,0.6758,Discount,95.0,Debit Card
CUST008934,9.0,269.53,2321.16,1.0,1,0.5123,,57.0,15,0.7356,Cashback,91.0,Credit Card
CUST006632,1.0,251.15,265.91,170.0,1,0.2052,0.4412,54.0,0,0.97,No Promotion,69.0,Debit Card
CUST008697,26.0,86.91,2177.68,169.0,8,0.0716,0.5922,33.0,0,0.2508,Cashback,26.5,Credit Card
CUST000732,42.0,347.65,13852.03,,8,0.1171,0.2073,38.0,20,0.4737,,70.0,Credit Card
CUST015426,1.0,176.21,176.83,2.0,1,,0.4952,15.0,1,0.2072,Discount,68.5,Debit Card
CUST007745,6.0,294.21,1589.86,86.0,6,0.0,0.5438,36.0,0,0.5681,Cashback,54.5,COD
CUST008847,,121.09,757.5,94.0,8,0.5788,0.4524,36.0,0,0.6249,Free Shipping,62.5,Credit Card
CUST015334,4.0,127.05,503.82,1.0,2,0.2954,0.4677,29.0,17,0.6124,Free Shipping,70.0,Credit Card
CUST013981,35.0,54.79,1788.01,168.0,7,0.4551,,22.0,4,0.5097,,79.5,Credit Card
CUST010786,,70.11,1153.01,1.0,3,0.3499,0.4449,0.0,6,0.3477,Cashback,39.5,Debit Card
CUST006058,5.0,22.4,107.03,6.0,4,0.079,0.5992,52.0,3,0.6599,Discount,44.5,Credit Card
CUST000003,1.0,150.62,155.64,,1,0.4013,0.8879,0.0,0,0.2623,Discount,100.0,Debit Card
CUST015524,4.0,362.1,1437.22,40.0,3,0.2169,0.6317,,0,0.0,No Promotion,81.0,Debit Card
CUST000625,42.0,206.68,7987.9,183.0,7,0.3215,,59.0,5,0.405,Discount,51.0,Wallet
CUST010609,42.0,191.36,8808.58,50.0,3,,0.0562,51.0,10,0.4189,Discount,44.5,COD
CUST011971,1.0,684.39,726.83,58.0,1,0.1093,0.6947,31.0,8,0.97,Cashback,65.5,Credit Card
CUST012124,12.0,21.32,252.86,52.0,5,0.0553,0.411,0.0,12,0.1574,No Promotion,66.5,Wallet
CUST010676,9.0,159.32,1493.84,30.0,5,0.1881,0.0,42.0,7,0.6845,No Promotion,63.5,COD
CUST002610,1.0,16.44,17.46,14.0,1,,0.6393,35.0,2,0.0423,No Promotion,93.5,Credit Card
CUST003934,9.0,27.65,228.07,138.0,1,0.1445,0.5368,60.0,5,0.2093,No Promotion,,Credit Card
CUST003825,7.0,236.37,1613.73,,1,0.2149,0.0,21.0,7,0.2029,Discount,,Debit Card
CUST019840,42.0,315.98,13411.42,114.0,8,0.268,0.2446,0.0,21,0.4892,,,Debit Card
CUST004058,7.0,167.03,1249.11,182.0,4,0.3572,0.5769,0.0,2,0.0,Free Shipping,92.5,Credit Card
CUST011145,5.0,235.7,1147.37,38.0,2,0.1882,0.0,43.0,6,0.723,Free Shipping,,Wallet
CUST019028,41.0,43.23,1910.45,74.0,8,0.195,0.4857,0.0,18,0.6717,Free Shipping,74.0,Debit Card
CUST019958,1.0,463.78,472.15,164.0,1,0.2747,0.9552,52.0,7,0.919,Discount,30.0,Debit Card
CUST010602,2.0,14.52,30.3,126.0,2,0.0,0.4267,15.0,2,0.1906,,68.5,Credit Card
CUST003916,5.0,50.88,230.5,36.0,3,0.1148,0.0414,16.0,7,0.0,Free Shipping,22.5,Wallet
CUST013615,7.0,54.83,414.2,183.0,2,,0.4031,53.0,2,0.3634,Discount,64.5,Credit Card
CUST011441,1.0,12.67,13.1,183.0,1,0.0,0.0824,27.0,4,0.0,Cashback,42.0,COD
CUST000201,8.0,27.78,214.51,110.0,5,,0.5724,54.0,0,0.4809,No Promotion,13.5,Debit Card
